product_id,ip,url
105091,66.220.149.24,https://www.glamira.com.au/pure-way-5-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR2ZiRpIKyeoZKiNSHBeOg16zoy0KLDhZxcWEDa897qVb93M0ImdDm7jJJ8&alloy=red-585
107917,31.13.115.113,https://www.glamira.co.za/elegant-dream-6-mm.html?fbclid=IwAR0qB20ZdU_MW7iTHlsl8QZ2eF7vLp7G8WSZDi_8fLPSis3E8o4xyQcHYKE&alloy=white-585
96682,173.252.95.16,https://www.glamira.sk/-33450.html?alloy=red-585
99265,173.252.87.9,https://www.glamira.ca/infinite-lanscapes-8-mm.html?alloy=white_yellow-585&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=smartsearch&fbclid=IwAR1cB4jUawM5PTuNvztGn84DqdW30btg1xT2D811UZ9gwK_RRXxNdNJSZd4
101170,31.13.127.21,https://www.glamira.es/anillo-de-mujer-forever-love-10-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR2QM51wJJfMco7K7KZc1QSKwAE7AjW-qi01ooh7DxVVFCvlUvuwzojrKIA&alloy=red_white-585
96773,91.15.20.44,https://www.glamira.de/alluring-world-8mm.html?alloy=white-silber&utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion#tblciGiD7bwrrdRGk_E0IxoLxRaIHnlrrPPShGXJ85yfNNawb_iDQ_D4
101916,72.69.38.166,https://www.glamira.com/glamira-ring-ulrika.html?stone2=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=white-platin&diamond=ruby
98640,189.174.222.98,https://www.glamira.com.mx/splendid-love-8-mm.html?alloy=white-palladium&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting
95896,173.252.127.6,https://www.glamira.hk/bright-harmony.html?alloy=yellow_white-375&fbclid=IwAR1qUI1xk6rtb_zbiTQPlE_6fxXFrFQsqvUqLZ0_ODNClaUYEgBoAy0FukE
101737,181.226.139.70,https://www.glamira.cl/glamira-ring-averyon.html?alloy=red-375&diamond=diamond-sapphire&stone2=cabochon-Onyx&itm_source=recommendation&itm_medium=sorting
97745,69.171.251.5,https://www.glamira.com.mx/glamira-pendant-ramove-ramo.html?fbclid=IwAR3JuvPQiQjGns26tcSvCge_b9cEWFOmQf7Wa0CKytxcnDp6oAfSHglu5w4
99263,66.220.149.113,https://www.glamira.ca/infinite-lanscapes-5-mm.html?alloy=white_yellow-585&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=smartsearch&fbclid=IwAR3b5Y_oduIMcZFfqbMfWzLfLp6Y4o7MEmehI2Qi-wdARcpxtUzPYvJPu28
89013,123.243.245.126,https://www.glamira.com.au/mens-ring-embrace-jion.html?alloy=white_red-375&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4vzLDRCvQrOajyuP7FrNQHetruVOb1VAurHSYTj7nKn54-X3EocNyQaAsyIEALw_wcB
93388,190.151.160.173,https://www.glamira.com.ar/anillo-de-hombre-classic-shade-5-mm.html?alloy=white-375&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4vMaZdI0n6yqbSSoovhVRQRtqXuaJxiCtO8ta1F1InG_QfOKc0l0tgaAjeOEALw_wcB
95899,45.64.243.29,https://www.glamira.hk/bright-harmony-5mm.html?alloy=yellow_white-375
99268,69.171.251.11,https://www.glamira.ca/infinite-pass-5-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0_mOGHPl8Nurw7qxoZsEzPBnlQ8VgxMR1-cvhoOopeQ9pnZ1a7FzjXuqk&alloy=white_yellow-585
110868,152.174.130.84,https://www.glamira.cl/confident-behaviour-10-mm.html?alloy=white-585&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting
97176,173.252.95.17,https://www.glamira.ca/ornate-heaven-6-mm.html?stone=diamond-Zirconia&accent=black&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR3J4VN8UfxUuPnlJmg6wWLdmeIFiJVHu4VFXo4sHP0DqbqUMLCi4RJXQmo&alloy=white-585
99264,173.252.127.117,https://www.glamira.ca/infinite-lanscapes-6-mm.html?alloy=white_red-750&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=smartsearch&fbclid=IwAR1qlKyoBI2Rw9QcDZq4ElPpX7faTlabhRSUdANhtqSicQmUzoHFjbz_TUs
98606,69.171.251.13,https://www.glamira.ca/gorgeous-triumph-3-mm.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0XZGhxKz1A6OkPotMwRFmPQ0mFFrNjlimNOj16dsKSD0_oqDGBy_mBSPY&alloy=white_yellow-585
103355,73.9.240.140,https://www.glamira.com/glamira-ring-loagen.html?alloy=red-585&diamond=diamond-topaz&stone2=diamond-Brillant&itm_source=recommendation&itm_medium=detail
98774,65.191.182.212,https://www.glamira.com/men-s-ring-pure-tree-8-mm.html?alloy=white-silber
88893,69.171.251.11,https://www.glamira.ca/great-rain.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR1GYrGxi8uWDWKgfkW2fUk3omiZNkH51KV-OHKtnjoG-tDI5B34SJpVhAA&alloy=white_yellow-375
107081,173.252.95.118,https://www.glamira.com.au/attractive-commitment-6-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0gOJvVBi60egN7ZF-8ELdLVQ2WuzETnERpVeNwTaUIrEHKfcedyhi4kLU&alloy=white-585
92373,187.237.231.36,https://www.glamira.com.mx/glamira-ring-sadie-0.16-crt.html?alloy=white-platin&diamond=diamond-Brillant&stone2=diamond-Brillant
97992,191.88.32.191,https://www.glamira.com.co/anillo-de-hombre-elegant-destiny-5-mm.html?alloy=white-585&stone=diamond-Zirconia
95895,173.252.87.6,https://www.glamira.hk/men-s-ring-bright-harmony.html?alloy=white-375&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0uLphcV01k6Wb5fPkG6SptVf4GKP8o2S6Mrhgb9ukxBzIzqOTqrpqtJ4M
89147,66.220.149.6,https://www.glamira.ca/infinite-way.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR3dhY0gpRbyqcY865dOwyRqQTTlH9VCOV-iXnDGPKygVDIHszZX5UTYbmo&alloy=white_yellow-375
99248,24.36.21.23,https://www.glamira.ca/infinite-deep-5-mm.html?alloy=white-silber&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting
102087,92.86.144.173,https://www.glamira.ro/glamira-bracelet-evnika.html?alloy=white-375
87910,65.191.182.212,https://www.glamira.com/mens-ring-universe-mira.html?alloy=white-silber&itm_source=recommendation&itm_medium=sorting
80361,173.252.95.113,https://www.glamira.ca/white-feather-skuc2863-001.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR1BPGXcZpabwYvktkGAmJvbgOPh-UTE7CQm7XBFkBFPlFhy2BnFEO5YZ4E&alloy=white-375
99012,173.252.127.6,https://www.glamira.com/men-s-ring-alluring-truth-8-mm.html?alloy=white-silber&fbclid=IwAR3iCJI_FgG-tnuT94xV5TniP-7mhPie9ZvV2tK7IRimpe8mFYEsnEvQpaY
96583,69.171.251.31,https://www.glamira.de/herrenring-alluring-vision-3mm.html?fbclid=IwAR22shwVlD9ce-KhgitTBsd-Lc_aCe7M0jFvpBxO5vcyxUJnF2svoBefw1g&alloy=white-585
99010,65.191.182.212,https://www.glamira.com/men-s-ring-alluring-truth-5-mm.html?alloy=white-585&itm_source=recommendation&itm_medium=sorting
108295,191.88.32.191,https://www.glamira.com.co/anillo-de-hombre-charismatic-beauty-5-mm.html?alloy=white-585&stone=diamond-Zirconia
110693,88.212.40.251,https://www.glamira.sk/glamira-bangle-tamelia-large.html
97645,173.252.95.16,https://www.glamira.com.mx/glamira-pendant-nephele.html?fbclid=IwAR0XTL_TNsvSUFDfVKEwGuAp4xHnjC_7oY8s_TQBzoE5OHrqvbuJYYiKrHk
92700,2.49.79.112,https://www.glamira.ae/classic-shield-3mm.html?alloy=yellow-375&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4tdwazaPrfPv1kJyhnIwiHEZmyopGBigN1aYVCRAV5pghDBL4J4fj4aAqfIEALw_wcB
96484,179.7.51.37,https://www.glamira.com.pe/glamira-ring-blondene.html?stone2=diamond-sapphire&alloy=yellow-585&diamond=ruby&gclid=EAIaIQobChMI_rySv-fR6QIVTB8MCh3-VwvAEAEYASABEgLWePD_BwE
90737,189.217.0.57,https://www.glamira.com.mx/glamira-anillo-grande.html?alloy=white-silber&diamond=diamond-sapphire&stone2=cabochon-Onyx&itm_source=recommendation&itm_medium=sorting
100399,173.252.127.2,https://www.glamira.ca/adore-belief-5-mm.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR1vjpcqML80Ux41QJo4y70h1YwtSp-YFM6TBFLZS8kHKA0f8WvlG2-6PYM&alloy=red_white-585
111154,152.174.130.84,https://www.glamira.cl/confident-game-8-mm.html?alloy=white-585&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting
99067,200.68.149.155,https://www.glamira.com.mx/embrace-belief-10-mm.html?alloy=white_red-585&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting
97665,173.252.127.27,https://www.glamira.com.mx/glamira-pendant-palloncino-paracaidas.html?fbclid=IwAR12ZmsJbZc8vf3vp8KgXjAltgDA3xWxLgfefn9Ex2PlQHrGqZOPULGNof4
110313,66.220.149.6,https://www.glamira.com.ar/glamira-ring-kotryna.html?fbclid=IwAR1YO4yFXPe3CUPr7HwSXigCUf-F-NE8XQBfYTffx4NxUpfPd-zc18TiMJE
100021,173.252.95.25,https://www.glamira.bg/glamira-pendant-abellone.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0LSz2XRmkPMUwudY8w_rtOkGggUdiQaUmRRqT9KcXIBL60Wk0tELf45-U
92716,65.96.50.172,https://www.glamira.com/mens-ring-classic-fame-6-mm.html?alloy=white-417
106031,191.88.32.191,https://www.glamira.com.co/anillo-de-hombre-white-clover-4-mm.html?alloy=white-585&stone=diamond-Zirconia
87962,173.252.95.6,https://www.glamira.com.mx/infinite-shake.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR2j8wbtX9RDHDX_URhwP83aMGxVP-6tzDWoTZhxTRW0hIvZugzwGZm6RdQ&alloy=white_yellow-375
90720,31.13.115.113,https://www.glamira.de/glamira-ring-edmondo.html?itm_source=recommendation&itm_medium=detail&fbclid=IwAR2x4cL1u4cFxmdLC3jdHyLQ_XT9jSMH57gDKr6bYJL3ETabm15kkxEqqjo
103716,65.96.50.172,https://www.glamira.com/men-s-ringbrilliant-rose-6-mm.html?alloy=white-417
97956,45.64.243.29,https://www.glamira.hk/men-s-ring-pretty-life-5-mm.html?alloy=white-platin&itm_source=recommendation&itm_medium=sorting
106438,66.220.149.112,https://www.glamira.cz/unique-start-10-mm.html?fbclid=IwAR0SCtI3koQryQsRHN6MMqIfckx1hUG5mIYbFLuDhuKG6W2pA2vE1_HIaXY&alloy=red-585
106052,45.64.243.29,https://www.glamira.hk/men-s-ring-pure-touch-4-mm.html?alloy=white_yellow-585
106053,45.64.243.29,https://www.glamira.hk/men-s-ring-pure-touch-5-mm.html?alloy=white_yellow-585&itm_source=recommendation&itm_medium=sorting
85104,45.64.243.29,https://www.glamira.hk/mens-ring-bright-loom-skup4559.html?alloy=white_yellow-375&itm_source=recommendation&itm_medium=sorting
108444,191.88.32.191,https://www.glamira.com.co/alluring-fusion-6-mm.html?alloy=white-585&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting
96867,173.252.95.3,https://www.glamira.com.mx/glamira-pendant-skipta.html?fbclid=IwAR0ywqyYXazL0tExAFhwxKxp5tXibv6ltGsdDT_QafzNu5YN36qpLyKVuR0
98937,45.64.243.29,https://www.glamira.hk/men-s-ring-bright-gleam-10-mm.html?alloy=white_yellow-585&itm_source=recommendation&itm_medium=sorting
108546,191.88.32.191,https://www.glamira.com.co/anillo-de-hombre-alluring-fusion-6-mm.html?alloy=white-585&stone=diamond-Zirconia
96725,173.252.127.12,https://www.glamira.dk/alluring-meeting-8mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR3-acZOaGiPceqSDCT4kLzIMW9ChxhsYWwb2zs38Zkf_Hx7dFwzGbkrPT4&alloy=white-585
95925,50.117.175.54,https://www.glamira.ca/womens-ring-amazing-grace.html?alloy=yellow-750
98522,142.122.89.1,https://www.glamira.ca/glamira-nose-pin-mechelle.html?alloy=yellow-585&diamond=diamond-Brillant
87991,24.36.21.23,https://www.glamira.ca/infinite-breathe.html?gclid=EAIaIQobChMIz5mYvMrm6QIVhMDACh15awuDEAQYASABEgLU-vD_BwE&alloy=white-585
95612,66.220.149.116,https://www.glamira.com.mx/glamira-ring-hidup.html?fbclid=IwAR3fX7C7jIGZ-nIi73C450UmtvHbv8V37Wz2xmBgXPygkMCjnHD4N712Rd0
90754,181.226.139.70,https://www.glamira.cl/glamira-anillo-lauden.html?alloy=yellow_white-750&diamond=diamond-Brillant&stone2=cabochon-Onyx&itm_source=recommendation&itm_medium=sorting
106448,69.171.251.23,https://www.glamira.ca/noble-life-5-mm.html?fbclid=IwAR1SJ516OENV3VoYb4Ri-gQxohdPAJABTcCgzFlgOLJ6szf5qGAeVTI3j0s&alloy=red-750
93245,62.44.135.77,https://www.glamira.dk/checkout/cart/configure/id/2249940/?alloy=white-silber
108544,191.88.32.191,https://www.glamira.com.co/anillo-de-hombre-alluring-fusion-4-mm.html?alloy=white-585&stone=diamond-Zirconia
100024,83.52.136.254,https://www.glamira.es/glamira-pendant-arline.html?alloy=yellow-585&diamond=garnet&stone2=diamond-Brillant&itm_source=recommendation&itm_medium=detail
97807,66.220.149.1,https://www.glamira.com.mx/glamira-ring-samarie.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0lzZvwXMMbVLocDdfIxB6KDzhqIJNA2m3LgELhXKwQAtkQ783uvm_rCeI
105904,31.13.115.111,https://www.glamira.co.uk/womens-ring-universe-adore-8-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR1-1PEqLG7414GnUsud8ITDSxfuo-lu8lIpejyvQoBT47XR0hRNtQYKKeM&alloy=red-585
98806,66.220.149.13,https://www.glamira.com/men-s-ring-heavenly-blaze-5-mm.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR1gpQhBg4Y88gwJF6J09iKGKwSLgjD6jcamP5ANCy5BwUPXRgDN0hNbzUg&alloy=white_yellow-585
110994,98.146.196.33,https://www.glamira.com/herrenring-confident-glory-7-mm.html?alloy=white-585&itm_source=recommendation&itm_medium=sorting
106472,31.13.115.13,https://www.glamira.ca/men-s-ring-noble-life-8-mm.html?fbclid=IwAR1S6yBW5xBVHgJPJLh2xixyZZydfgF6hbC6RWBrSR8Cb4Mnci5WgVaVtT4&alloy=red-750
102836,179.4.111.23,https://www.glamira.cl/glamira-anillo-kaliska-6-mm.html?alloy=white-585&diamond=pinksapphire&gclid=CjwKCAjw7-P1BRA2EiwAXoPWAx_OhzqiEdHwYRXodl5O6kgWxSyRsOlu7crOn5NcISXd04p3jIoeQRoCPG8QAvD_BwE
106467,66.220.149.25,https://www.glamira.ca/men-s-ring-noble-life-5-mm.html?fbclid=IwAR1zYffvPITSMMXiwTXoPI2zVOkjbNT3l20AW258ZVJXaTIcLUMwxkbt-28&alloy=red-750
99069,200.68.149.155,https://www.glamira.com.mx/embrace-burn-6-mm.html?alloy=yellow_white-375&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting
97858,66.220.149.113,https://www.glamira.com/glamira-ring-atalente.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR2-KiEWjRfPhW-oVuEaAP0I8zYzmp41cjR8NKWJ6INDTtTzmp0x0iE5pg8
106466,173.252.127.116,https://www.glamira.ca/men-s-ring-noble-life-4-mm.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR2W25LcbbDYGihhgL5zT98M-B_VwZL2hUetHOMtArZT6nX5qJoSo76oldA&alloy=red-750
89567,85.222.178.204,https://www.glamira.rs/glamira-necklace-celeste.html?alloy=white-585&diamond=diamond-Brillant&itm_source=recommendation&itm_medium=detail
110197,190.144.57.170,https://www.glamira.com.co/glamira-bracelet-cedric.html?alloy=red-585&diamond=diamond-Swarovsky&leather=burgundy
91181,85.186.196.138,https://www.glamira.ro/glamira-brooch-auberta.html?alloy=white-750&diamond=ruby&utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion
95521,66.220.149.12,https://www.glamira.com.tr/glamira-ring-jayda.html?alloy=white-750&diamond=diamond-Brillant&stone2=diamond-Swarovsky&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0WoXfgDKQxbRoWdjI2PUbcyFA63NwqB_wS96QO5cBDhBLP3nRglhoo2Z4
111143,186.104.52.136,https://www.glamira.cl/herrenring-confident-wind-4-mm.html?alloy=yellow-375
111144,186.104.52.136,https://www.glamira.cl/herrenring-confident-wind-5-mm.html?alloy=yellow-375
107595,113.161.39.83,https://www.glamira.vn/nhan-nam-authentic-line-10-mm.html?alloy=white-585&gclid=EAIaIQobChMIiOaCuZvn6QIVTHRgCh0bCAMuEAQYAiABEgL0yfD_BwE
98231,172.219.36.173,https://www.glamira.ca/unique-brilliance-10-mm.html?alloy=white-silber
108820,31.13.115.19,https://www.glamira.ca/essential-passion-6-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR1GvvqdHNW8TmtqUCEWTqt2NqAAfIsE6Hwc6gU-ZRaUNE3Cq_VD9-gfuG4&alloy=red-585
92870,113.160.198.109,https://www.glamira.vn/classic-aim-2-mm.html?alloy=white-platin&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting
97007,178.170.132.214,https://www.glamira.dk/fever-swirl-8mm.html?alloy=white-silber&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting
110283,173.252.95.117,https://www.glamira.com.tr/glamira-ring-arminda.html?alloy=white-585&diamond=citrine&stone2=diamond-Brillant&fbclid=IwAR17NpX8dlfr2mLRKtJfEogvgY6pqaN9OX-_7rtMLyvCova_dGvQs6Y_BWY
85169,112.198.68.243,https://www.glamira.com.ph/mens-ring-smart-affinity-skup7005.html?alloy=white-silber&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4uxux5CGxefHMCRLOWm4Sfk1tCRj6TX_vc8ZgXuqKrJJKEFOA--OI4aAg4eEALw_wcB
102892,173.252.87.23,https://www.glamira.it/glamira-anelli-lenard-8-mm.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR272aWcgiVk89AziZ-NFgoNBgRkQb_VQW6f7A457zEw4cHU230rEJn4RGE
98037,173.252.127.112,https://www.glamira.com/men-s-ring-pure-hands-6-mm.html?alloy=white-platin&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR3dKyn5gSjRxg3G0ARZik2GElbu71nKEnNtVyavsfXs9CdE1onUywi4N-Y
108819,50.117.130.10,https://www.glamira.ca/essential-passion-5-mm.html?alloy=yellow-585
100264,171.254.152.121,https://www.glamira.vn/nhan-nam-sensual-night-10-mm.html?alloy=white-750&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4ualiK0zLDugsyqQguainZzh1CS1sbXTy2aCH1s9H4-4NfQQW08nq0aAp2fEALw_wcB
103579,173.252.87.12,https://www.glamira.fi/glamira-sormus-flanna.html?fbclid=IwAR1fCcGAfjeYfC12lZ1ibS7_EpJ-6dhnHquW-VOaCKjQC2D9Z2zXIUCo3-E
110918,173.252.87.10,https://www.glamira.com.tr/confident-cover-8-mm.html?alloy=white-585&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0y4ymPMRigprnee9OpY1hHaCJVBVnHZB-widvreFNEFjDg3h0gQW3T6Us
106786,173.252.87.13,https://www.glamira.es/immortal-chic-10-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR21WhKwNx7zkyPM9aDHq1HW22NASzsxYVKB5MUYWJowyA3a3hyHPAdoSkE&alloy=red-585
92205,173.252.127.14,https://www.glamira.com/glamira-ring-kailyn-0.25-crt.html?fbclid=IwAR2QFRSYUN1yvRjum4g0FSky4xrykVxFd5Z3Tm1OgIM7WaaBkiCJp9TAHIk
99583,69.171.251.8,https://www.glamira.com.mx/glamira-men-earring-fortino.html?fbclid=IwAR0oJqW7hTVVeO4mXC2IC0wCOGX5h7tnhs_HQDGdguEkCEtU07rD6ceZUi4
93529,65.191.182.212,https://www.glamira.com/mens-ring-classic-style-7-mm.html?alloy=white-silber&itm_source=recommendation&itm_medium=sorting
97021,66.220.149.4,https://www.glamira.co.uk/mens-ring-great-sensational-8mm.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0GBQeZ22HfAKdQf7r9xugvXaQRo7H7URsOPG0hyxXFRziKNmdeXe7IQSM&alloy=red_white-585
109411,219.134.219.74,https://www.glamira.hk/men-s-ring-magic-road-8-mm.html?alloy=white-platin&gclid=EAIaIQobChMI-q7tr5rn6QIVBFZgCh0LZQjTEAYYASABEgJ-IvD_BwE
90252,85.222.178.204,https://www.glamira.rs/glamira-necklace-allissa.html?alloy=white-silber&diamond=diamond-Brillant&itm_source=recommendation&itm_medium=sorting
95203,96.240.28.216,https://www.glamira.com/glamira-ring-amaya-2.0-crt.html?alloy=white-silber&diamond=blackdiamond&stone2=diamond-Swarovsky&itm_source=recommendation&itm_medium=sorting
99613,66.220.149.120,https://www.glamira.ca/mystic-darling-10-mm.html?fbclid=IwAR3vR_00KCucRcNZg34nnjvdj1bmxTWyPTYVFvKNVMFPh4Mh_uLUTggADvY&alloy=red-585
94980,66.220.149.33,https://www.glamira.com/womens-ring-white-daisy-5mm.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=smartsearch&fbclid=IwAR0f9o_fAhFCRbSPaya90Wiq5110luslWoHBwFpC65k16Hfffmz2g7ZYqJs&alloy=white_yellow-417
102452,31.13.115.119,https://www.glamira.com.tr/glamira-bracelet-jannat.html?alloy=white-375&diamond=emerald&stone2=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&fbclid=IwAR1wgWksO-4e_bU8fXKa_YtqkuW2UOSYgBniB7JkUQfzaf6c61KshC0gVD4
105114,173.252.87.119,https://www.glamira.sg/men-s-ring-mysterious-touch-4-mm.html?fbclid=IwAR2NsZdT38sYnUidSBCFw-rRVUX7outUy0PRH0wcMKZAkvfa9o8ceF7uXdM&alloy=red-585
103160,69.171.251.26,https://www.glamira.co.za/glamira-ring-marteka.html?fbclid=IwAR2VWjqulW6m7hMsRPhBzX76MX5O7Ar0eWjdOrUb6c0qwimOBgam5OgB6xo
100765,31.13.115.113,https://www.glamira.com.au/glamira-kids-lisbon.html?itm_source=recommendation&itm_medium=detail&fbclid=IwAR2EiYUrnHN_1-wNhE-e382IfKMeiwI__zUX0JGRlyDTRsirr1WWwBIKC-Y
90373,31.13.127.22,https://www.glamira.es/glamira-collar-quinny.html?fbclid=IwAR1j6zZ2gkHqygGm_VsrGostoecZVQil-B--ofzQ85Ov9WTg-72GnJlaRjw
107800,66.220.149.23,https://www.glamira.co.za/herrenring-alluring-twist-4-mm.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR1S4YwEuy8rs2hyR1tUPOdytCkvG35WuhnwchPA-UYl2a6krGjY5rKsr94&alloy=white-585
103663,173.252.127.25,https://www.glamira.pt/glamira-ring-flaminia.html?fbclid=IwAR0UnxL5NH1U_F7gp3CoDuquFX4LNTwNQnO0lN8-xpswlWTd6rgZupn2Yr8
99854,173.252.127.3,https://www.glamira.com.mt/glamira-earring-sohalia.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR0WQKclQq-SkzC9abkH4kcTdBw12doFf_Ddg1H7zKtVh2euuoOzZtDyJ3I
106056,173.252.127.12,https://www.glamira.sk/pansky-prsten-pure-touch-10-mm.html?itm_source=recommendation&itm_medium=sorting&fbclid=IwAR1WHN4kLWIEq-3lnXpvw9cyj_0soi0k6vRXrF2e3YXQKgMPQjSWKAHCBhw&alloy=red-585
96599,31.13.115.22,https://www.glamira.com.tr/adore-queen-6mm.html?alloy=white_red-375&fbclid=IwAR11c4rrsmbXprURqhjbFh4EzJ20DSctEOv1uaZQ-ucG57814ycrQU0B17o
96270,173.252.95.3,https://www.glamira.fi/miesten-sormus-tempting-fantasy-6-mm.html?fbclid=IwAR00KeBgz50U2c9qKCGeDTpSmftrbgR5sZrj0atWjAONnBNoG-oonZf-LLQ&alloy=white_yellow-750
101400,173.252.95.25,https://www.glamira.ca/glamira-knuckle-ring-cirilia.html?fbclid=IwAR2TMW4izlffvSzcXLs28AmTNDl_oZ1eG6qhtZ_Ftu-bwP32HSTqCAhi9dg
98281,31.13.115.113,https://www.glamira.es/glamira-pendant-paleta.html?fbclid=IwAR3KsjYUaxoA6TSsaKQqWfezuwHKWdgyS7FCAtBb9SWqdhL6DbNM9HV-m-k
91182,31.13.127.12,https://www.glamira.ee/glamira-brooch-bluma.html?fbclid=IwAR3crxacIy66aPgZjPgltjz5amRctfegSTSTI0M9HAEJ5oFKswmp-u-Ud_w
87260,65.191.182.212,https://www.glamira.com/mens-ring-pure-retrieve.html?alloy=white-silber&itm_source=recommendation&itm_medium=sorting
107091,24.201.73.92,https://www.glamira.ca/fr/angels-witness-6-mm.html?alloy=white-585&gclid=Cj0KCQjwlN32BRCCARIsADZ-J4uoKqjpkMf_isKebzU8Gw_AhRQ_sFAC7Rz24XZN-7T6ydgmPB2D5qcaApapEALw_wcB
101958,173.252.127.5,https://www.glamira.hr/glamira-prsten-abdera.html?itm_source=recommendation&itm_medium=detail&fbclid=IwAR1rGBloIcYcrfcUolz0_rlBu04287hhfk-tmatjwBe-Z_3UdW2gLxx_KwI
99932,190.161.15.42,https://www.glamira.cl/glamira-pendant-madie.html?alloy=yellow-375&gclid=EAIaIQobChMI77m8zpnn6QIVTwmRCh091AsYEAkYASABEgIE9PD_BwE
102565,31.13.115.16,https://www.glamira.com/glamira-ring-aritrika.html?fbclid=IwAR0B0lUTZwl6x6A71pXuT-fujyA5Cmutr6GXHau0bO6FLFnAbVENAyiggk0
110405,31.13.115.117,https://www.glamira.co.uk/glamira-pendant-gerald.html?stone3=emerald&fbclid=IwAR17RPNC-xboF88UZD27tm2O8sbg11_t0oa8oBFaP0unndcJf5wNL8dH3jY
91791,173.252.127.4,https://www.glamira.com.mx/glamira-ring-sirena-10-mm.html?fbclid=IwAR0te-YebKxYSZ8Uaj8jwsNLTWy3I-PM2gpPv7fTjfGNuZMaFP0RRzs9MLo
103886,69.171.251.32,https://www.glamira.fi/glamira-sormus-koralise.html?fbclid=IwAR1IJTbI0sFbDKLZGZBQm5ktiu6n9F9y1wp9hh1I0SZluObh1JCm6mtAAlg
88979,173.252.95.34,https://www.glamira.pt/embrace-freedom.html?fbclid=IwAR1b7-NCgTrF59fUa-H-0rEI8ZwNpzsaBDxHomQFCtKHjOvw9wfMfHHwDuI&alloy=white_yellow-375
100994,31.13.115.10,https://www.glamira.hr/glamira-bracelet-bilha.html?fbclid=IwAR0dHsvdFvvV-CyWeSHicq-m9IOG_Q3z4t8ctzkpoqoLR5Gk4mHvSfuzJGk
100761,110.140.29.187,https://www.glamira.com.au/glamira-kids-khepri.html?alloy=white_red-750
110256,132.191.1.192,https://www.glamira.com.pe/glamira-bracelet-edgar.html?alloy=white-585&diamond=diamond-Swarovsky&leather=brown&itm_source=recommendation&itm_medium=sorting
